0.410156;0.589844;0;34;0
0.0810547;0.918945;0;34;0.01
0.0327706;0.967229;0;34;0.02
0.0647059;0.935294;0;34;0.03
0.0385376;0.961462;0;34;0.04
0.0234375;0.976562;0;34;0.05
0.0537109;0.946289;0;34;0.06
0.106445;0.893555;0;34;0.07
0.101562;0.898438;0;34;0.08
0.0986328;0.901367;0;34;0.09
0.0419922;0.958008;0;34;0.1
0.463867;0.536133;50;34;0
0.353516;0.646484;50;34;0.01
0.327148;0.672852;50;34;0.02
0.310547;0.689453;50;34;0.03
0.352539;0.647461;50;34;0.04
0.283203;0.716797;50;34;0.05
0.320312;0.679688;50;34;0.06
0.34375;0.65625;50;34;0.07
0.31543;0.68457;50;34;0.08
0.268555;0.731445;50;34;0.09
0.330078;0.669922;50;34;0.1
0.25;0.75;100;34;0
0.0869141;0.913086;100;34;0.01
0.235352;0.764648;100;34;0.02
0.207031;0.792969;100;34;0.03
0.28125;0.71875;100;34;0.04
0.260742;0.739258;100;34;0.05
0.240234;0.759766;100;34;0.06
0.189453;0.810547;100;34;0.07
0.214844;0.785156;100;34;0.08
0.382812;0.617188;100;34;0.09
0.371094;0.628906;100;34;0.1
0.429688;0.570312;150;34;0
0.391602;0.608398;150;34;0.01
0.329102;0.670898;150;34;0.02
0.205078;0.794922;150;34;0.03
0.248047;0.751953;150;34;0.04
0.306641;0.693359;150;34;0.05
0.211914;0.788086;150;34;0.06
0.274414;0.725586;150;34;0.07
0.250977;0.749023;150;34;0.08
0.234375;0.765625;150;34;0.09
0.28125;0.71875;150;34;0.1
0.414467;0.585533;200;34;0
0.263672;0.736328;200;34;0.01
0.177734;0.822266;200;34;0.02
0.242188;0.757812;200;34;0.03
0.108398;0.891602;200;34;0.04
0.128906;0.871094;200;34;0.05
0.374023;0.625977;200;34;0.06
0.196866;0.803134;200;34;0.07
0.228516;0.771484;200;34;0.08
0.290039;0.709961;200;34;0.09
0.253906;0.746094;200;34;0.1
0.319336;0.680664;250;34;0
0.0390625;0.960938;250;34;0.01
0.107738;0.892262;250;34;0.02
0.166992;0.833008;250;34;0.03
0.170898;0.829102;250;34;0.04
0.245117;0.754883;250;34;0.05
0.232422;0.767578;250;34;0.06
0.125;0.875;250;34;0.07
0.0859375;0.914062;250;34;0.08
0.0478516;0.952148;250;34;0.09
0.172852;0.827148;250;34;0.1
0.24498;0.75502;300;34;0
0.0241449;0.975855;300;34;0.01
0.104492;0.895508;300;34;0.02
0.226562;0.773438;300;34;0.03
0.270508;0.729492;300;34;0.04
0.293945;0.706055;300;34;0.05
0.327148;0.672852;300;34;0.06
0.294922;0.705078;300;34;0.07
0.24707;0.75293;300;34;0.08
0.216797;0.783203;300;34;0.09
0.354492;0.645508;300;34;0.1
0.397461;0.602539;350;34;0
0.142578;0.857422;350;34;0.01
0.168945;0.831055;350;34;0.02
0.240234;0.759766;350;34;0.03
0.151367;0.848633;350;34;0.04
0.0966797;0.90332;350;34;0.05
0.0576172;0.942383;350;34;0.06
0.117188;0.882812;350;34;0.07
0.264648;0.735352;350;34;0.08
0.291992;0.708008;350;34;0.09
0.229492;0.770508;350;34;0.1
0.380859;0.619141;400;34;0
0.226562;0.773438;400;34;0.01
0.176758;0.823242;400;34;0.02
0.155273;0.844727;400;34;0.03
0.200195;0.799805;400;34;0.04
0.128906;0.871094;400;34;0.05
0.15918;0.84082;400;34;0.06
0.397461;0.602539;400;34;0.07
0.208984;0.791016;400;34;0.08
0.275391;0.724609;400;34;0.09
0.366211;0.633789;400;34;0.1
0.353516;0.646484;450;34;0
0.162109;0.837891;450;34;0.01
0.302734;0.697266;450;34;0.02
0.28125;0.71875;450;34;0.03
0.211914;0.788086;450;34;0.04
0.226562;0.773438;450;34;0.05
0.0859375;0.914062;450;34;0.06
0.120117;0.879883;450;34;0.07
0.292969;0.707031;450;34;0.08
0.0701581;0.929842;450;34;0.09
0.0498047;0.950195;450;34;0.1
0.365234;0.634766;500;34;0
0.111328;0.888672;500;34;0.01
0.00886699;0.991133;500;34;0.02
0.0175781;0.982422;500;34;0.03
0.144956;0.855044;500;34;0.04
0.12793;0.87207;500;34;0.05
0.118164;0.881836;500;34;0.06
0.250977;0.749023;500;34;0.07
0.27832;0.72168;500;34;0.08
0.28418;0.71582;500;34;0.09
0.290039;0.709961;500;34;0.1
0.357422;0.642578;550;34;0
0.0898438;0.910156;550;34;0.01
0.104492;0.895508;550;34;0.02
0.182617;0.817383;550;34;0.03
0.134314;0.865686;550;34;0.04
0.103516;0.896484;550;34;0.05
0.0722656;0.927734;550;34;0.06
0.0380859;0.961914;550;34;0.07
0.131836;0.868164;550;34;0.08
0.0546875;0.945312;550;34;0.09
0.0605469;0.939453;550;34;0.1
0.397461;0.602539;600;34;0
0.353516;0.646484;600;34;0.01
0.226562;0.773438;600;34;0.02
0.128906;0.871094;600;34;0.03
0.154297;0.845703;600;34;0.04
0.195312;0.804688;600;34;0.05
0.0810547;0.918945;600;34;0.06
0.0214844;0.978516;600;34;0.07
0.0861057;0.913894;600;34;0.08
0.199219;0.800781;600;34;0.09
0.321289;0.678711;600;34;0.1
0.430108;0.569892;650;34;0
0.0654297;0.93457;650;34;0.01
0.314453;0.685547;650;34;0.02
0.0742188;0.925781;650;34;0.03
0.0390625;0.960938;650;34;0.04
0.138672;0.861328;650;34;0.05
0.25;0.75;650;34;0.06
0.210938;0.789062;650;34;0.07
0.185728;0.814272;650;34;0.08
0.0568627;0.943137;650;34;0.09
0.03125;0.96875;650;34;0.1
0.304688;0.695312;700;34;0
0.21582;0.78418;700;34;0.01
0.243164;0.756836;700;34;0.02
0.166992;0.833008;700;34;0.03
0.0166016;0.983398;700;34;0.04
0.155273;0.844727;700;34;0.05
0.09375;0.90625;700;34;0.06
0.140625;0.859375;700;34;0.07
0.03125;0.96875;700;34;0.08
0.30957;0.69043;700;34;0.09
0.319336;0.680664;700;34;0.1
0.236816;0.763184;750;34;0
0.128906;0.871094;750;34;0.01
0.21582;0.78418;750;34;0.02
0.142578;0.857422;750;34;0.03
0.12207;0.87793;750;34;0.04
0.0526316;0.947368;750;34;0.05
0.0381978;0.961802;750;34;0.06
0.0583581;0.941642;750;34;0.07
0.0419922;0.958008;750;34;0.08
0.0507812;0.949219;750;34;0.09
0.0518591;0.948141;750;34;0.1
0.265144;0.734856;800;34;0
0.0507812;0.949219;800;34;0.01
0.242188;0.757812;800;34;0.02
0.317383;0.682617;800;34;0.03
0.22168;0.77832;800;34;0.04
0.186523;0.813477;800;34;0.05
0.0771484;0.922852;800;34;0.06
0.0537109;0.946289;800;34;0.07
0.107422;0.892578;800;34;0.08
0.119141;0.880859;800;34;0.09
0.0664062;0.933594;800;34;0.1
0.273438;0.726562;850;34;0
0.0313726;0.968627;850;34;0.01
0.0791016;0.920898;850;34;0.02
0.106445;0.893555;850;34;0.03
0.219727;0.780273;850;34;0.04
0.107422;0.892578;850;34;0.05
0.362305;0.637695;850;34;0.06
0.270508;0.729492;850;34;0.07
0.208008;0.791992;850;34;0.08
0.149706;0.850294;850;34;0.09
0.232422;0.767578;850;34;0.1
0.417969;0.582031;900;34;0
0.128906;0.871094;900;34;0.01
0.0654297;0.93457;900;34;0.02
