0.498504;0.501496;0;18;0
0.501493;0.498507;0;18;0.01
0.498008;0.501992;0;18;0.02
0.493532;0.506468;0;18;0.03
0.502488;0.497512;0;18;0.04
0.497512;0.502488;0;18;0.05
0.495522;0.504478;0;18;0.06
0.496517;0.503483;0;18;0.07
0.499502;0.500498;0;18;0.08
0.5;0.5;0;18;0.09
0.501493;0.498507;0;18;0.1
0.498507;0.501493;50;18;0
0.499502;0.500498;50;18;0.01
0.500498;0.499502;50;18;0.02
0.496517;0.503483;50;18;0.03
0.497512;0.502488;50;18;0.04
0.498507;0.501493;50;18;0.05
0.500498;0.499502;50;18;0.06
0.501493;0.498507;50;18;0.07
0.501493;0.498507;50;18;0.08
0.497512;0.502488;50;18;0.09
0.496517;0.503483;50;18;0.1
0.502488;0.497512;100;18;0
0.500498;0.499502;100;18;0.01
0.500498;0.499502;100;18;0.02
0.496517;0.503483;100;18;0.03
0.496517;0.503483;100;18;0.04
0.502488;0.497512;100;18;0.05
0.499004;0.500996;100;18;0.06
0.499502;0.500498;100;18;0.07
0.496517;0.503483;100;18;0.08
0.501493;0.498507;100;18;0.09
0.496016;0.503984;100;18;0.1
0.500498;0.499502;150;18;0
0.498008;0.501992;150;18;0.01
0.501493;0.498507;150;18;0.02
0.502488;0.497512;150;18;0.03
0.503483;0.496517;150;18;0.04
0.499502;0.500498;150;18;0.05
0.498507;0.501493;150;18;0.06
0.501493;0.498507;150;18;0.07
0.503483;0.496517;150;18;0.08
0.5;0.5;150;18;0.09
0.504478;0.495522;150;18;0.1
0.500498;0.499502;200;18;0
0.500996;0.499004;200;18;0.01
0.501493;0.498507;200;18;0.02
0.498507;0.501493;200;18;0.03
0.502988;0.497012;200;18;0.04
0.500498;0.499502;200;18;0.05
0.498507;0.501493;200;18;0.06
0.498507;0.501493;200;18;0.07
0.498507;0.501493;200;18;0.08
0.499502;0.500498;200;18;0.09
0.500996;0.499004;200;18;0.1
0.498507;0.501493;250;18;0
0.499502;0.500498;250;18;0.01
0.498008;0.501992;250;18;0.02
0.497512;0.502488;250;18;0.03
0.5;0.5;250;18;0.04
0.497012;0.502988;250;18;0.05
0.501493;0.498507;250;18;0.06
0.500498;0.499502;250;18;0.07
0.503483;0.496517;250;18;0.08
0.500498;0.499502;250;18;0.09
0.5;0.5;250;18;0.1
0.499502;0.500498;300;18;0
0.501493;0.498507;300;18;0.01
0.502488;0.497512;300;18;0.02
0.501493;0.498507;300;18;0.03
0.501493;0.498507;300;18;0.04
0.497512;0.502488;300;18;0.05
0.500498;0.499502;300;18;0.06
0.500498;0.499502;300;18;0.07
0.502488;0.497512;300;18;0.08
0.497512;0.502488;300;18;0.09
0.503984;0.496016;300;18;0.1
0.49502;0.50498;350;18;0
0.500498;0.499502;350;18;0.01
0.503483;0.496517;350;18;0.02
0.500498;0.499502;350;18;0.03
0.500498;0.499502;350;18;0.04
0.499502;0.500498;350;18;0.05
0.498507;0.501493;350;18;0.06
0.497012;0.502988;350;18;0.07
0.501992;0.498008;350;18;0.08
0.498507;0.501493;350;18;0.09
0.497012;0.502988;350;18;0.1
0.504478;0.495522;400;18;0
0.503483;0.496517;400;18;0.01
0.500498;0.499502;400;18;0.02
0.501493;0.498507;400;18;0.03
0.499004;0.500996;400;18;0.04
0.501992;0.498008;400;18;0.05
0.499502;0.500498;400;18;0.06
0.496517;0.503483;400;18;0.07
0.501493;0.498507;400;18;0.08
0.498507;0.501493;400;18;0.09
0.502488;0.497512;400;18;0.1
0.496517;0.503483;450;18;0
0.501493;0.498507;450;18;0.01
0.499502;0.500498;450;18;0.02
0.498507;0.501493;450;18;0.03
0.499502;0.500498;450;18;0.04
0.499502;0.500498;450;18;0.05
0.501493;0.498507;450;18;0.06
0.499502;0.500498;450;18;0.07
0.500996;0.499004;450;18;0.08
0.5;0.5;450;18;0.09
0.499004;0.500996;450;18;0.1
0.500498;0.499502;500;18;0
0.501493;0.498507;500;18;0.01
0.495522;0.504478;500;18;0.02
0.497512;0.502488;500;18;0.03
0.501493;0.498507;500;18;0.04
0.503483;0.496517;500;18;0.05
0.498008;0.501992;500;18;0.06
0.498507;0.501493;500;18;0.07
0.500996;0.499004;500;18;0.08
0.499502;0.500498;500;18;0.09
0.498507;0.501493;500;18;0.1
0.497512;0.502488;550;18;0
0.500498;0.499502;550;18;0.01
0.497512;0.502488;550;18;0.02
0.501493;0.498507;550;18;0.03
0.497512;0.502488;550;18;0.04
0.499502;0.500498;550;18;0.05
0.499502;0.500498;550;18;0.06
0.498507;0.501493;550;18;0.07
0.498507;0.501493;550;18;0.08
0.499502;0.500498;550;18;0.09
0.500498;0.499502;550;18;0.1
0.498507;0.501493;600;18;0
0.495522;0.504478;600;18;0.01
0.495522;0.504478;600;18;0.02
0.502488;0.497512;600;18;0.03
0.501493;0.498507;600;18;0.04
0.502488;0.497512;600;18;0.05
0.496517;0.503483;600;18;0.06
0.499502;0.500498;600;18;0.07
0.498507;0.501493;600;18;0.08
0.499502;0.500498;600;18;0.09
0.498507;0.501493;600;18;0.1
0.504478;0.495522;650;18;0
0.501493;0.498507;650;18;0.01
0.499502;0.500498;650;18;0.02
0.497512;0.502488;650;18;0.03
0.503483;0.496517;650;18;0.04
0.497512;0.502488;650;18;0.05
0.501493;0.498507;650;18;0.06
0.500498;0.499502;650;18;0.07
0.499502;0.500498;650;18;0.08
0.499502;0.500498;650;18;0.09
0.496517;0.503483;650;18;0.1
0.501493;0.498507;700;18;0
0.501493;0.498507;700;18;0.01
0.499502;0.500498;700;18;0.02
0.499004;0.500996;700;18;0.03
0.501493;0.498507;700;18;0.04
0.503483;0.496517;700;18;0.05
0.498507;0.501493;700;18;0.06
0.499502;0.500498;700;18;0.07
0.499502;0.500498;700;18;0.08
0.500498;0.499502;700;18;0.09
0.501493;0.498507;700;18;0.1
0.500498;0.499502;750;18;0
0.499502;0.500498;750;18;0.01
0.497512;0.502488;750;18;0.02
0.499502;0.500498;750;18;0.03
0.501992;0.498008;750;18;0.04
0.500498;0.499502;750;18;0.05
0.499502;0.500498;750;18;0.06
0.505473;0.494527;750;18;0.07
0.501493;0.498507;750;18;0.08
0.49651;0.50349;750;18;0.09
0.499502;0.500498;750;18;0.1
0.499004;0.500996;800;18;0
0.503483;0.496517;800;18;0.01
0.500498;0.499502;800;18;0.02
0.497512;0.502488;800;18;0.03
0.497512;0.502488;800;18;0.04
0.499502;0.500498;800;18;0.05
0.496517;0.503483;800;18;0.06
0.501493;0.498507;800;18;0.07
0.499004;0.500996;800;18;0.08
0.502988;0.497012;800;18;0.09
0.501493;0.498507;800;18;0.1
0.500498;0.499502;850;18;0
0.502488;0.497512;850;18;0.01
0.500498;0.499502;850;18;0.02
0.502488;0.497512;850;18;0.03
0.499502;0.500498;850;18;0.04
0.498507;0.501493;850;18;0.05
0.498507;0.501493;850;18;0.06
0.498507;0.501493;850;18;0.07
0.500498;0.499502;850;18;0.08
0.498507;0.501493;850;18;0.09
0.498507;0.501493;850;18;0.1
0.497512;0.502488;900;18;0
0.500498;0.499502;900;18;0.01
0.500996;0.499004;900;18;0.02
0.498507;0.501493;900;18;0.03
0.501493;0.498507;900;18;0.04
0.5;0.5;900;18;0.05
0.497012;0.502988;900;18;0.06
0.500498;0.499502;900;18;0.07
0.503483;0.496517;900;18;0.08
0.499004;0.500996;900;18;0.09
0.502988;0.497012;900;18;0.1
0.502488;0.497512;950;18;0
0.498507;0.501493;950;18;0.01
0.504478;0.495522;950;18;0.02
0.500498;0.499502;950;18;0.03
0.502488;0.497512;950;18;0.04
0.496517;0.503483;950;18;0.05
0.500498;0.499502;950;18;0.06
0.501493;0.498507;950;18;0.07
0.505473;0.494527;950;18;0.08
0.501493;0.498507;950;18;0.09
0.498507;0.501493;950;18;0.1
0.501493;0.498507;1000;18;0
0.496517;0.503483;1000;18;0.01
0.499502;0.500498;1000;18;0.02
0.502988;0.497012;1000;18;0.03
0.501493;0.498507;1000;18;0.04
0.501493;0.498507;1000;18;0.05
0.500996;0.499004;1000;18;0.06
0.497512;0.502488;1000;18;0.07
0.498008;0.501992;1000;18;0.08
0.498507;0.501493;1000;18;0.09
0.499502;0.500498;1000;18;0.1
0.501992;0.498008;1050;18;0
0.499502;0.500498;1050;18;0.01
0.504478;0.495522;1050;18;0.02
0.497012;0.502988;1050;18;0.03
0.500498;0.499502;1050;18;0.04
0.501493;0.498507;1050;18;0.05
0.502488;0.497512;1050;18;0.06
0.503483;0.496517;1050;18;0.07
0.499502;0.500498;1050;18;0.08
0.501992;0.498008;1050;18;0.09
0.500498;0.499502;1050;18;0.1
0.499502;0.500498;1100;18;0
0.500498;0.499502;1100;18;0.01
0.500498;0.499502;1100;18;0.02
0.500498;0.499502;1100;18;0.03
0.499502;0.500498;1100;18;0.04
0.501992;0.498008;1100;18;0.05
0.500498;0.499502;1100;18;0.06
0.498507;0.501493;1100;18;0.07
0.499502;0.500498;1100;18;0.08
0.498507;0.501493;1100;18;0.09
0.499004;0.500996;1100;18;0.1
0.498507;0.501493;1150;18;0
0.497512;0.502488;1150;18;0.01
0.502488;0.497512;1150;18;0.02
0.499502;0.500498;1150;18;0.03
0.501493;0.498507;1150;18;0.04
0.498507;0.501493;1150;18;0.05
0.499502;0.500498;1150;18;0.06
0.500498;0.499502;1150;18;0.07
0.500498;0.499502;1150;18;0.08
0.499502;0.500498;1150;18;0.09
0.498507;0.501493;1150;18;0.1
0.500498;0.499502;1200;18;0
0.498507;0.501493;1200;18;0.01
0.498507;0.501493;1200;18;0.02
0.501992;0.498008;1200;18;0.03
0.500498;0.499502;1200;18;0.04
0.501493;0.498507;1200;18;0.05
0.498507;0.501493;1200;18;0.06
0.500498;0.499502;1200;18;0.07
0.500498;0.499502;1200;18;0.08
0.497512;0.502488;1200;18;0.09
0.495522;0.504478;1200;18;0.1
0.498507;0.501493;1250;18;0
0.498008;0.501992;1250;18;0.01
0.497512;0.502488;1250;18;0.02
0.501493;0.498507;1250;18;0.03
0.501493;0.498507;1250;18;0.04
0.497512;0.502488;1250;18;0.05
0.497512;0.502488;1250;18;0.06
0.500498;0.499502;1250;18;0.07
0.502488;0.497512;1250;18;0.08
0.499004;0.500996;1250;18;0.09
0.502488;0.497512;1250;18;0.1
0.499004;0.500996;1300;18;0
0.500498;0.499502;1300;18;0.01
0.502488;0.497512;1300;18;0.02
0.501493;0.498507;1300;18;0.03
0.497512;0.502488;1300;18;0.04
0.498507;0.501493;1300;18;0.05
0.499502;0.500498;1300;18;0.06
0.499502;0.500498;1300;18;0.07
0.498507;0.501493;1300;18;0.08
0.501493;0.498507;1300;18;0.09
0.503483;0.496517;1300;18;0.1
0.500498;0.499502;1350;18;0
0.503483;0.496517;1350;18;0.01
0.499502;0.500498;1350;18;0.02
0.499502;0.500498;1350;18;0.03
0.500498;0.499502;1350;18;0.04
0.499502;0.500498;1350;18;0.05
0.498507;0.501493;1350;18;0.06
0.499502;0.500498;1350;18;0.07
0.502488;0.497512;1350;18;0.08
0.500498;0.499502;1350;18;0.09
0.501493;0.498507;1350;18;0.1
0.499502;0.500498;1400;18;0
0.501493;0.498507;1400;18;0.01
0.498507;0.501493;1400;18;0.02
0.497512;0.502488;1400;18;0.03
0.502488;0.497512;1400;18;0.04
0.502488;0.497512;1400;18;0.05
0.500498;0.499502;1400;18;0.06
0.500498;0.499502;1400;18;0.07
0.499502;0.500498;1400;18;0.08
0.496016;0.503984;1400;18;0.09
0.498008;0.501992;1400;18;0.1
0.499004;0.500996;1450;18;0
0.502488;0.497512;1450;18;0.01
0.500498;0.499502;1450;18;0.02
0.5;0.5;1450;18;0.03
0.496517;0.503483;1450;18;0.04
0.503984;0.496016;1450;18;0.05
0.498507;0.501493;1450;18;0.06
0.499502;0.500498;1450;18;0.07
0.497512;0.502488;1450;18;0.08
0.502488;0.497512;1450;18;0.09
0.502988;0.497012;1450;18;0.1
0.499502;0.500498;1500;18;0
0.506468;0.493532;1500;18;0.01
